		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
03/03/18	12:30 p	31.1	31.1	30.2	74	25.9	4.8	NNW	2.41	12.9	NNW	31.1	38.3	38.3	1029.7	0.00	0.0	0.000	0.266	31.8	71	25.9	40.0	12.85	1.1386	698	1	100.0	30
03/03/18	1:00 p	31.1	31.3	30.8	69	24.7	4.8	WNW	2.41	12.9	NW	31.1	36.9	36.9	1028.9	0.00	0.0	0.000	0.265	32.4	68	25.8	41.0	12.05	1.1358	698	1	100.0	30
03/03/18	1:30 p	31.6	31.7	31.1	62	23.4	3.2	W	1.61	11.3	WNW	31.6	36.5	36.5	1028.1	0.00	0.0	0.000	0.275	33.2	66	26.0	42.4	11.65	1.1318	701	1	100.0	30
03/03/18	2:00 p	31.7	31.7	31.3	70	25.6	3.2	WNW	1.61	11.3	WNW	31.7	39.2	39.2	1027.6	0.00	0.0	0.000	0.279	33.7	64	25.9	43.2	11.25	1.1295	701	1	100.0	30
03/03/18	2:30 p	31.4	31.8	31.1	64	23.8	4.8	WSW	2.41	14.5	SW	31.4	36.6	36.6	1027.4	0.00	0.0	0.000	0.272	33.9	61	25.3	42.5	10.75	1.1297	700	1	100.0	30
03/03/18	3:00 p	30.5	31.6	30.4	66	23.4	4.8	SW	2.41	17.7	W	30.5	35.4	35.4	1027.2	0.00	0.0	0.000	0.253	33.6	59	24.5	40.9	10.40	1.1323	701	1	100.0	30
03/03/18	3:30 p	30.3	30.6	30.3	67	23.5	3.2	WSW	1.61	9.7	W	30.3	35.3	35.3	1027.3	0.00	0.0	0.000	0.250	33.3	59	24.2	40.1	10.41	1.1343	699	1	100.0	30
03/03/18	4:00 p	30.7	30.7	30.3	71	24.8	3.2	WSW	1.61	8.0	WSW	30.7	36.8	36.8	1027.8	0.00	0.0	0.000	0.257	33.2	60	24.4	40.1	10.55	1.1349	702	1	100.0	30
03/03/18	4:30 p	30.6	30.8	30.6	69	24.2	3.2	WNW	1.61	8.0	WSW	30.6	36.2	36.2	1027.8	0.00	0.0	0.000	0.255	33.0	60	24.2	39.6	10.55	1.1358	697	1	100.0	30
03/03/18	5:00 p	30.4	30.6	30.3	71	24.6	1.6	NW	0.80	4.8	WNW	30.4	36.4	36.4	1028.7	0.00	0.0	0.000	0.252	32.7	61	24.2	39.1	10.75	1.1382	701	1	100.0	30
03/03/18	5:30 p	29.8	30.4	29.8	78	25.5	0.0	---	0.00	0.0	---	29.8	36.2	36.2	1028.9	0.00	0.0	0.000	0.238	32.1	62	23.9	37.9	10.96	1.1413	698	1	100.0	30
03/03/18	6:00 p	28.4	29.8	28.4	86	25.9	0.0	NW	0.00	3.2	NW	28.4	34.4	34.4	1029.1	0.00	0.0	0.000	0.211	31.4	64	23.8	36.7	11.31	1.1439	702	1	100.0	30
03/03/18	6:30 p	27.7	28.4	27.7	87	25.3	0.0	NW	0.00	3.2	NW	27.7	32.5	32.5	1029.4	0.00	0.0	0.000	0.194	30.9	65	23.5	35.7	11.55	1.1469	700	1	100.0	30
03/03/18	7:00 p	27.2	27.7	27.2	86	24.6	1.6	SE	0.80	6.4	ENE	27.2	31.1	31.1	1029.8	0.00	0.0	0.000	0.184	30.3	66	23.3	35.1	11.79	1.1500	699	1	100.0	30
03/03/18	7:30 p	26.6	27.2	26.6	82	23.2	8.0	ENE	4.02	19.3	NE	26.6	29.2	29.2	1030.4	0.00	0.0	0.000	0.171	29.6	67	22.8	33.5	12.04	1.1546	701	1	100.0	30
03/03/18	8:00 p	25.9	26.6	25.9	86	23.4	11.3	E	5.63	24.1	ENE	25.9	28.4	28.4	1030.9	0.00	0.0	0.000	0.157	28.5	70	22.5	31.8	12.65	1.1598	701	1	100.0	30
03/03/18	8:30 p	24.7	25.9	24.7	92	23.3	6.4	E	3.22	19.3	ENE	24.7	26.8	26.8	1031.3	0.40	5.6	0.000	0.132	27.9	70	22.0	30.5	12.71	1.1634	701	1	100.0	30
03/03/18	9:00 p	24.2	24.7	24.2	94	23.1	3.2	E	1.61	17.7	NW	24.2	26.3	26.3	1032.9	0.60	7.6	0.000	0.122	27.5	70	21.5	29.7	12.76	1.1677	698	1	100.0	30
03/03/18	9:30 p	21.7	24.2	21.6	95	20.8	12.9	NNW	6.44	29.0	NNW	21.4	23.2	22.9	1033.2	0.60	3.2	0.000	0.069	26.6	70	20.7	28.1	12.85	1.1731	689	1	100.0	30
03/03/18	10:00 p	21.7	21.7	21.6	96	21.0	3.2	N	1.61	12.9	NNW	21.7	23.3	23.3	1032.8	0.20	1.0	0.000	0.069	25.8	70	19.9	27.1	12.88	1.1769	699	1	100.0	30
03/03/18	10:30 p	21.8	21.9	21.7	96	21.2	1.6	NE	0.80	6.4	ENE	21.8	23.4	23.4	1032.8	1.40	19.4	0.000	0.073	25.2	71	19.6	26.4	13.15	1.1799	702	1	100.0	30
03/03/18	11:00 p	21.8	21.9	21.7	97	21.3	3.2	E	1.61	8.0	ENE	21.8	23.5	23.5	1032.7	2.80	34.8	0.000	0.072	24.8	72	19.4	25.9	13.45	1.1819	699	1	100.0	30
03/03/18	11:30 p	21.9	21.9	21.7	97	21.4	1.6	E	0.80	6.4	ESE	21.9	23.6	23.6	1032.5	0.60	3.4	0.000	0.074	24.4	73	19.2	25.6	13.73	1.1834	702	1	100.0	30
03/04/18	12:00 a	21.9	21.9	21.8	97	21.4	1.6	E	0.80	9.7	ESE	21.9	23.6	23.6	1032.1	0.80	2.4	0.000	0.074	24.2	74	19.3	25.4	14.04	1.1836	701	1	100.0	30
03/04/18	12:30 a	21.9	21.9	21.8	97	21.4	1.6	ENE	0.80	4.8	E	21.9	23.7	23.7	1031.2	0.20	2.0	0.000	0.075	24.0	75	19.3	25.2	14.35	1.1834	699	1	100.0	30
03/04/18	1:00 a	22.0	22.0	21.9	98	21.7	0.0	NNE	0.00	4.8	NNE	22.0	23.8	23.8	1031.2	0.00	0.0	0.000	0.076	23.8	76	19.3	25.1	14.65	1.1840	701	1	100.0	30
03/04/18	1:30 a	22.1	22.1	22.0	98	21.7	0.0	NNE	0.00	4.8	NNE	22.1	23.9	23.9	1031.3	0.00	0.0	0.000	0.078	23.7	76	19.2	24.9	14.66	1.1847	700	1	100.0	30
03/04/18	2:00 a	22.1	22.1	22.1	98	21.8	1.6	ENE	0.80	4.8	NE	22.1	23.9	23.9	1031.0	0.00	0.0	0.000	0.079	23.6	77	19.3	24.7	14.95	1.1849	703	1	100.0	30
03/04/18	2:30 a	22.2	22.2	22.1	98	21.8	0.0	---	0.00	0.0	---	22.2	24.0	24.0	1031.0	0.00	0.0	0.000	0.080	23.5	77	19.2	24.6	14.95	1.1853	701	1	100.0	30
03/04/18	3:00 a	22.2	22.2	22.2	98	21.8	0.0	---	0.00	0.0	---	22.2	24.0	24.0	1030.8	0.00	0.0	0.000	0.080	23.4	77	19.2	24.6	14.95	1.1853	701	1	100.0	30
03/04/18	3:30 a	22.3	22.3	22.2	98	22.0	0.0	ENE	0.00	4.8	NW	22.3	24.2	24.2	1030.9	0.00	0.0	0.000	0.083	23.4	78	19.4	24.6	15.27	1.1850	700	1	100.0	30
03/04/18	4:00 a	22.2	22.3	22.2	98	21.9	0.0	WNW	0.00	4.8	WNW	22.2	24.1	24.1	1030.8	0.00	0.0	0.000	0.081	23.4	78	19.4	24.6	15.27	1.1850	700	1	100.0	30
03/04/18	4:30 a	22.0	22.2	22.0	98	21.7	1.6	NW	0.80	4.8	WNW	22.0	23.8	23.8	1030.9	0.00	0.0	0.000	0.076	23.4	79	19.5	24.5	15.67	1.1850	702	1	100.0	30
03/04/18	5:00 a	22.1	22.2	22.0	98	21.8	0.0	NE	0.00	3.2	N	22.1	23.9	23.9	1030.6	0.00	0.0	0.000	0.079	23.3	79	19.5	24.4	15.67	1.1850	700	1	100.0	30
03/04/18	5:30 a	22.1	22.1	22.1	98	21.7	0.0	NE	0.00	3.2	NE	22.1	23.9	23.9	1030.9	0.00	0.0	0.000	0.078	23.3	79	19.4	24.4	15.67	1.1856	701	1	100.0	30
03/04/18	6:00 a	22.3	22.3	22.1	98	21.9	0.0	NE	0.00	3.2	NE	22.3	24.1	24.1	1031.1	0.00	0.0	0.000	0.082	23.3	80	19.7	24.4	16.07	1.1852	702	1	100.0	30
03/04/18	6:30 a	23.2	23.2	22.3	99	23.0	0.0	N	0.00	4.8	ENE	23.2	25.1	25.1	1031.4	0.00	0.0	0.000	0.101	23.7	82	20.5	25.1	16.85	1.1828	702	1	100.0	30
03/04/18	7:00 a	23.7	23.7	23.2	97	23.2	3.2	NNW	1.61	6.4	NNW	23.7	25.6	25.6	1031.9	0.00	0.0	0.000	0.111	24.6	83	21.5	26.3	17.20	1.1783	701	1	100.0	30
03/04/18	7:30 a	24.8	24.8	23.7	95	24.0	3.2	NNW	1.61	6.4	NNW	24.8	27.2	27.2	1032.3	0.00	0.0	0.000	0.135	26.1	87	23.7	28.8	18.82	1.1684	703	1	100.0	30
03/04/18	8:00 a	26.2	26.2	24.8	91	24.6	3.2	WNW	1.61	12.9	NNW	26.2	29.5	29.5	1032.4	0.00	0.0	0.000	0.163	28.2	86	25.6	33.7	18.19	1.1563	702	1	100.0	30
03/04/18	8:30 a	26.4	26.6	26.2	90	24.7	6.4	WNW	3.22	14.5	WNW	26.4	30.0	30.0	1032.3	0.00	0.0	0.000	0.169	29.3	80	25.5	35.6	15.76	1.1520	702	1	100.0	30
03/04/18	9:00 a	26.7	26.7	26.4	87	24.3	6.4	WNW	3.22	14.5	W	26.7	30.1	30.1	1032.1	0.00	0.0	0.000	0.174	29.8	76	25.1	35.8	14.51	1.1509	701	1	100.0	30
03/04/18	9:30 a	27.1	27.1	26.5	86	24.5	6.4	WNW	3.22	14.5	WNW	27.1	30.8	30.8	1031.8	0.00	0.0	0.000	0.182	29.8	74	24.6	35.4	13.84	1.1516	700	1	100.0	30
03/04/18	10:00 a	28.3	28.3	27.1	82	25.0	6.4	WNW	3.22	16.1	NW	28.3	33.5	33.5	1031.7	0.00	0.0	0.000	0.208	30.4	74	25.3	37.1	13.81	1.1476	701	1	100.0	30
03/04/18	10:30 a	29.2	29.2	28.2	79	25.2	6.4	W	3.22	12.9	WSW	29.2	35.2	35.2	1031.4	0.00	0.0	0.000	0.227	30.9	72	25.3	37.5	13.20	1.1452	701	1	100.0	30
03/04/18	11:00 a	30.3	30.5	29.2	73	24.9	6.4	WNW	3.22	19.3	NW	30.3	36.6	36.6	1030.5	0.00	0.0	0.000	0.250	31.8	71	25.9	39.8	12.85	1.1399	700	1	100.0	30
03/04/18	11:30 a	30.4	30.5	30.1	72	24.8	8.0	NW	4.02	19.3	NW	30.4	36.6	36.6	1029.9	0.00	0.0	0.000	0.252	32.3	68	25.7	40.7	12.05	1.1376	699	1	100.0	30
03/04/18	12:00 p	30.8	30.9	30.2	71	25.0	8.0	W	4.02	17.7	SW	30.8	37.1	37.1	1029.3	0.00	0.0	0.000	0.260	32.7	66	25.5	40.9	11.65	1.1361	701	1	100.0	30
03/04/18	12:30 p	31.1	31.9	30.7	68	24.5	8.0	W	4.02	19.3	WNW	31.1	36.7	36.7	1028.3	0.00	0.0	0.000	0.266	33.1	64	25.3	41.3	11.25	1.1339	701	1	100.0	30
03/04/18	1:00 p	31.7	31.7	30.8	68	25.0	8.0	W	4.02	20.9	WSW	31.7	38.4	38.4	1027.7	0.00	0.0	0.000	0.278	33.6	63	25.5	42.4	11.10	1.1308	700	1	100.0	30
03/04/18	1:30 p	32.1	32.1	31.1	69	25.7	8.0	W	4.02	20.9	WSW	32.1	40.1	40.1	1027.4	0.00	0.0	0.000	0.286	33.7	60	24.9	41.6	10.55	1.1313	698	1	100.0	30
03/04/18	2:00 p	32.1	32.6	32.0	62	23.9	6.4	NW	3.22	22.5	NW	32.1	38.0	38.0	1027.0	0.00	0.0	0.000	0.287	34.4	60	25.5	43.6	10.55	1.1271	703	1	100.0	30
03/04/18	2:30 p	31.3	32.1	31.3	68	24.7	6.4	W	3.22	14.5	W	31.3	37.4	37.4	1027.1	0.00	0.0	0.000	0.271	34.4	58	24.9	42.8	10.25	1.1284	701	1	100.0	30
03/04/18	3:00 p	30.8	31.4	30.8	66	23.7	6.4	W	3.22	14.5	WSW	30.8	35.8	35.8	1026.9	0.00	0.0	0.000	0.259	34.1	57	24.3	41.5	10.05	1.1307	700	1	100.0	30
03/04/18	3:30 p	30.5	30.8	30.4	70	24.4	4.8	SSW	2.41	11.3	WSW	30.5	36.3	36.3	1027.4	0.00	0.0	0.000	0.253	33.6	58	24.2	40.5	10.25	1.1335	701	1	100.0	30
03/04/18	4:00 p	30.1	30.5	30.1	72	24.5	3.2	SW	1.61	6.4	SSW	30.1	35.8	35.8	1027.8	0.00	0.0	0.000	0.245	33.1	59	24.0	39.5	10.42	1.1361	701	1	100.0	30
03/04/18	4:30 p	29.7	30.1	29.6	75	24.8	3.2	S	1.61	9.7	SSE	29.7	35.3	35.3	1028.0	0.00	0.0	0.000	0.236	32.6	60	23.8	38.5	10.55	1.1385	702	1	100.0	30
03/04/18	5:00 p	29.1	29.7	29.1	78	24.9	1.6	SW	0.80	4.8	SW	29.1	34.7	34.7	1028.6	0.00	0.0	0.000	0.225	31.9	61	23.5	37.3	10.77	1.1421	701	1	100.0	30
03/04/18	5:30 p	26.2	29.1	26.2	81	22.7	11.3	ENE	5.63	25.7	NNE	26.2	28.5	28.5	1029.6	0.00	0.0	0.000	0.164	30.2	64	22.6	34.3	11.40	1.1517	702	1	100.0	30
03/04/18	6:00 p	23.6	26.2	23.6	88	21.5	16.1	NE	8.05	29.0	NNE	22.5	25.2	24.1	1030.9	0.40	9.8	0.000	0.110	27.9	67	21.2	30.1	12.10	1.1642	701	1	100.0	30
03/04/18	6:30 p	22.1	23.6	22.1	95	21.2	12.9	NE	6.44	33.8	N	21.8	23.6	23.3	1031.1	15.00	60.6	0.000	0.078	25.9	73	20.7	27.4	13.68	1.1731	699	1	100.0	30
03/04/18	7:00 p	22.3	22.3	22.1	94	21.3	11.3	NE	5.63	24.1	NNE	22.3	23.8	23.8	1029.7	7.60	44.0	0.000	0.082	24.9	76	20.4	26.4	14.65	1.1759	702	1	100.0	30
03/04/18	7:30 p	22.3	22.4	22.2	95	21.5	4.8	SE	2.41	16.1	ENE	22.3	23.9	23.9	1030.2	0.00	0.0	0.000	0.083	24.9	73	19.7	26.1	13.71	1.1780	698	1	100.0	30
03/04/18	8:00 p	22.2	22.3	22.2	96	21.6	1.6	NE	0.80	6.4	ENE	22.2	23.9	23.9	1030.9	0.00	0.0	0.000	0.081	24.6	73	19.4	25.8	13.72	1.1803	664	1	97.1	30
03/04/18	8:30 p	22.3	22.3	22.2	97	21.8	0.0	ENE	0.00	3.2	ENE	22.3	24.0	24.0	1031.5	0.00	0.0	0.000	0.082	24.4	74	19.5	25.7	14.03	1.1819	701	1	100.0	30
03/04/18	9:00 p	22.1	22.3	22.1	96	21.4	1.6	E	0.80	8.0	ENE	22.1	23.7	23.7	1032.2	0.00	0.0	0.000	0.079	24.2	75	19.5	25.4	14.35	1.1836	701	1	100.0	30
03/04/18	9:30 p	22.2	22.2	22.1	97	21.7	1.6	E	0.80	8.0	E	22.2	23.9	23.9	1032.8	0.00	0.0	0.000	0.080	24.0	75	19.3	25.2	14.35	1.1852	700	1	100.0	30
03/04/18	10:00 p	22.7	22.7	22.2	94	21.7	9.7	ENE	4.83	24.1	ENE	22.7	24.2	24.2	1032.9	0.00	0.0	0.000	0.091	23.8	82	20.6	25.3	16.85	1.1838	701	1	100.0	30
03/04/18	10:30 p	22.7	22.8	22.7	95	21.8	9.7	ENE	4.83	20.9	NNE	22.7	24.2	24.2	1032.6	0.00	0.0	0.000	0.090	23.8	84	20.9	25.3	17.74	1.1832	701	1	100.0	30
03/04/18	11:00 p	22.7	22.8	22.7	94	21.7	9.7	ENE	4.83	24.1	ENE	22.7	24.2	24.2	1032.6	0.00	0.0	0.000	0.090	23.7	83	20.6	25.1	17.25	1.1842	701	1	100.0	30
03/04/18	11:30 p	22.6	22.7	22.6	95	21.8	6.4	ENE	3.22	17.7	NE	22.6	24.2	24.2	1032.5	0.00	0.0	0.000	0.089	23.6	83	20.5	24.9	17.25	1.1847	701	1	100.0	30
03/05/18	12:00 a	22.5	22.6	22.5	95	21.7	4.8	E	2.41	14.5	E	22.5	24.1	24.1	1031.9	0.00	0.0	0.000	0.087	23.4	82	20.2	24.7	16.85	1.1849	698	1	100.0	30
03/05/18	12:30 a	22.6	22.6	22.4	95	21.8	4.8	E	2.41	14.5	ENE	22.6	24.2	24.2	1032.0	0.00	0.0	0.000	0.089	23.4	84	20.5	24.6	17.71	1.1847	701	1	100.0	30
03/05/18	1:00 a	22.8	22.8	22.6	94	21.8	4.8	ENE	2.41	14.5	ENE	22.8	24.3	24.3	1031.5	0.00	0.0	0.000	0.093	23.4	84	20.5	24.6	17.71	1.1841	700	1	100.0	30
03/05/18	1:30 a	22.7	22.8	22.7	95	21.9	3.2	NE	1.61	8.0	ENE	22.7	24.3	24.3	1031.4	0.00	0.0	0.000	0.091	23.4	83	20.4	24.7	17.25	1.1840	702	1	100.0	30
03/05/18	2:00 a	22.4	22.7	22.4	96	21.8	1.6	ENE	0.80	6.4	ENE	22.4	24.1	24.1	1031.3	0.00	0.0	0.000	0.086	23.4	83	20.3	24.6	17.25	1.1842	701	1	100.0	30
03/05/18	2:30 a	22.3	22.4	22.3	96	21.7	1.6	ENE	0.80	4.8	ENE	22.3	24.0	24.0	1030.9	0.00	0.0	0.000	0.083	23.3	82	20.0	24.4	16.85	1.1847	699	1	100.0	30
03/05/18	3:00 a	22.4	22.4	22.3	96	21.7	3.2	E	1.61	6.4	ENE	22.4	24.1	24.1	1030.7	0.00	0.0	0.000	0.084	23.2	83	20.2	24.4	17.25	1.1844	701	1	100.0	30
03/05/18	3:30 a	22.3	22.4	22.3	97	21.8	1.6	ESE	0.80	4.8	ESE	22.3	24.1	24.1	1031.0	0.00	0.0	0.000	0.083	23.2	83	20.2	24.4	17.25	1.1848	699	1	100.0	30
03/05/18	4:00 a	22.3	22.4	22.3	97	21.8	1.6	E	0.80	4.8	ESE	22.3	24.0	24.0	1031.3	0.00	0.0	0.000	0.082	23.1	83	20.1	24.3	17.25	1.1858	702	1	100.0	30
03/05/18	4:30 a	22.3	22.3	22.3	97	21.8	1.6	ENE	0.80	6.4	ENE	22.3	24.0	24.0	1031.7	0.00	0.0	0.000	0.082	23.1	83	20.1	24.3	17.25	1.1862	700	1	100.0	30
03/05/18	5:00 a	22.3	22.3	22.3	97	21.8	0.0	ENE	0.00	4.8	ENE	22.3	24.0	24.0	1032.2	0.00	0.0	0.000	0.082	23.1	83	20.0	24.2	17.25	1.1872	701	1	100.0	30
03/05/18	5:30 a	22.3	22.3	22.2	97	21.8	3.2	ENE	1.61	11.3	E	22.3	24.0	24.0	1032.5	0.00	0.0	0.000	0.082	23.0	84	20.1	24.2	17.69	1.1874	699	1	100.0	30
03/05/18	6:00 a	22.5	22.5	22.3	97	22.0	3.2	ENE	1.61	8.0	E	22.5	24.2	24.2	1032.9	0.00	0.0	0.000	0.087	23.1	84	20.2	24.2	17.69	1.1876	701	1	100.0	30
03/05/18	6:30 a	22.9	22.9	22.4	96	22.2	1.6	ENE	0.80	6.4	ENE	22.9	24.6	24.6	1033.3	0.00	0.0	0.000	0.095	23.3	85	20.6	24.5	18.11	1.1864	700	1	100.0	30
03/05/18	7:00 a	23.6	23.6	22.9	94	22.5	3.2	ENE	1.61	8.0	ENE	23.6	25.3	25.3	1033.4	0.00	0.0	0.000	0.109	23.8	86	21.3	25.5	18.54	1.1831	697	1	100.0	30
03/05/18	7:30 a	24.6	24.6	23.6	93	23.3	3.2	ENE	1.61	9.7	NNE	24.6	26.7	26.7	1033.9	0.00	0.0	0.000	0.130	24.5	87	22.2	26.4	18.98	1.1794	688	1	100.0	30
03/05/18	8:00 a	25.4	25.4	24.6	88	23.3	4.8	NE	2.41	9.7	NE	25.4	27.9	27.9	1033.9	0.00	0.0	0.000	0.148	25.7	87	23.3	28.2	18.86	1.1726	700	1	100.0	30
03/05/18	8:30 a	26.3	26.3	25.4	85	23.6	4.8	NNE	2.41	14.5	NNW	26.3	29.1	29.1	1033.8	0.00	0.0	0.000	0.166	26.5	83	23.4	29.2	17.06	1.1691	701	1	100.0	30
03/05/18	9:00 a	26.4	26.4	26.1	85	23.7	9.7	N	4.83	17.7	N	26.4	29.3	29.3	1033.7	0.00	0.0	0.000	0.169	26.9	81	23.4	29.8	16.33	1.1672	701	1	100.0	30
03/05/18	9:30 a	27.9	27.9	26.4	79	23.9	6.4	N	3.22	16.1	N	27.9	31.8	31.8	1033.7	0.00	0.0	0.000	0.199	28.0	80	24.2	32.2	15.85	1.1614	701	1	100.0	30
03/05/18	10:00 a	28.8	28.8	27.9	85	26.1	6.4	N	3.22	16.1	NE	28.8	35.4	35.4	1033.2	0.00	0.0	0.000	0.219	29.3	77	24.8	34.8	14.86	1.1547	698	1	100.0	30
03/05/18	10:30 a	29.3	29.3	28.6	77	24.9	9.7	NNW	4.83	19.3	NW	29.3	34.9	34.9	1032.8	0.00	0.0	0.000	0.229	30.4	76	25.7	37.4	14.45	1.1481	700	1	100.0	30
03/05/18	11:00 a	30.2	30.2	29.3	70	24.1	11.3	NNW	5.63	24.1	NNW	30.2	35.7	35.7	1032.2	0.00	0.0	0.000	0.248	31.4	71	25.5	38.4	12.85	1.1441	699	1	100.0	30
03/05/18	11:30 a	29.9	30.4	29.8	72	24.3	11.3	NNW	5.63	20.9	NW	29.9	35.4	35.4	1031.8	0.00	0.0	0.000	0.242	31.8	69	25.4	39.3	12.35	1.1422	702	1	100.0	30
03/05/18	12:00 p	30.7	30.7	29.9	69	24.4	11.3	N	5.63	25.7	NW	30.7	36.4	36.4	1031.1	0.00	0.0	0.000	0.258	32.2	63	24.2	38.5	11.15	1.1427	699	1	100.0	30
03/05/18	12:30 p	29.5	30.7	29.5	71	23.7	12.9	N	6.44	25.7	NNW	29.4	34.2	34.1	1030.9	0.00	0.0	0.000	0.233	32.1	63	24.2	38.3	11.15	1.1428	698	1	100.0	30
03/05/18	1:00 p	26.2	29.6	26.2	78	22.1	19.3	N	9.66	46.7	NNW	24.9	28.2	26.9	1031.1	0.00	0.0	0.000	0.164	31.2	62	23.0	35.5	10.99	1.1488	696	1	100.0	30
03/05/18	1:30 p	23.6	26.2	23.5	94	22.6	17.7	NW	8.85	37.0	NNW	22.3	25.4	24.1	1031.5	1.00	14.2	0.000	0.110	29.8	64	22.2	33.4	11.43	1.1560	693	1	100.0	30
03/05/18	2:00 p	23.9	23.9	23.6	90	22.1	12.9	NW	6.44	29.0	NW	23.6	25.8	25.5	1031.5	0.00	0.0	0.000	0.116	28.7	66	21.7	31.6	11.88	1.1610	696	1	100.0	30
03/05/18	2:30 p	23.8	24.0	23.8	90	22.0	6.4	N	3.22	17.7	NNE	23.8	25.6	25.6	1031.6	0.00	0.0	0.000	0.113	27.7	68	21.2	29.7	12.31	1.1661	703	1	100.0	30
03/05/18	3:00 p	23.6	23.8	23.6	91	22.1	3.2	NNE	1.61	9.7	NNW	23.6	25.3	25.3	1031.6	0.00	0.0	0.000	0.110	27.0	69	20.8	28.7	12.53	1.1695	701	1	100.0	30
03/05/18	3:30 p	23.5	23.7	23.5	91	21.9	4.8	NE	2.41	12.9	NNE	23.5	25.1	25.1	1031.5	0.00	0.0	0.000	0.108	26.5	70	20.6	27.9	12.86	1.1717	702	1	100.0	30
03/05/18	4:00 p	23.5	23.6	23.5	91	21.9	6.4	NNE	3.22	14.5	NNE	23.5	25.1	25.1	1031.1	0.00	0.0	0.000	0.108	26.0	72	20.6	27.4	13.32	1.1732	702	1	100.0	30
03/05/18	4:30 p	23.6	23.6	23.4	92	22.2	3.2	NE	1.61	11.3	NNE	23.6	25.2	25.2	1031.0	0.00	0.0	0.000	0.109	25.7	73	20.5	27.1	13.68	1.1742	699	1	100.0	30
03/05/18	5:00 p	23.5	23.6	23.5	93	22.3	0.0	NNE	0.00	3.2	NNE	23.5	25.2	25.2	1031.1	0.00	0.0	0.000	0.108	25.6	73	20.4	26.9	13.69	1.1753	702	1	100.0	30
03/05/18	5:30 p	23.3	23.6	23.3	94	22.3	1.6	NNE	0.80	4.8	NNE	23.3	24.9	24.9	1031.7	0.00	0.0	0.000	0.104	25.3	73	20.1	26.6	13.70	1.1773	701	1	100.0	30
03/05/18	6:00 p	23.4	23.4	23.3	91	21.9	1.6	NE	0.80	6.4	NNE	23.4	24.9	24.9	1032.6	0.00	0.0	0.000	0.106	25.1	74	20.1	26.4	14.01	1.1792	698	1	100.0	30
03/05/18	6:30 p	23.7	23.7	23.4	90	22.0	1.6	NE	0.80	6.4	NNE	23.7	25.4	25.4	1033.1	0.00	0.0	0.000	0.112	24.9	75	20.2	26.3	14.35	1.1803	700	1	100.0	30
03/05/18	7:00 p	23.4	23.8	23.4	94	22.4	1.6	NE	0.80	4.8	NE	23.4	25.1	25.1	1033.7	0.00	0.0	0.000	0.106	24.8	75	20.1	26.2	14.35	1.1816	702	1	100.0	30
03/05/18	7:30 p	23.2	23.5	23.2	95	22.4	0.0	E	0.00	3.2	E	23.2	24.9	24.9	1033.9	0.00	0.0	0.000	0.102	24.7	76	20.2	26.2	14.65	1.1821	700	1	100.0	30
03/05/18	8:00 p	23.1	23.2	23.1	96	22.4	1.6	ENE	0.80	6.4	ENE	23.1	24.7	24.7	1034.1	0.00	0.0	0.000	0.098	24.6	76	20.0	25.9	14.65	1.1833	702	1	100.0	30
03/05/18	8:30 p	23.4	23.4	23.1	92	22.0	4.8	ENE	2.41	19.3	NNE	23.4	24.9	24.9	1034.4	0.00	0.0	0.000	0.105	24.4	78	20.4	25.9	15.25	1.1835	700	1	100.0	30
03/05/18	9:00 p	23.1	23.4	23.1	93	21.9	8.0	ENE	4.02	22.5	ENE	23.1	24.6	24.6	1034.4	0.00	0.0	0.000	0.100	24.3	80	20.6	25.8	16.04	1.1838	703	1	100.0	30
03/05/18	9:30 p	22.9	23.2	22.9	93	21.8	8.0	ENE	4.02	19.3	ENE	22.9	24.4	24.4	1034.4	0.20	0.0	0.000	0.096	24.1	80	20.4	25.6	16.04	1.1847	702	1	100.0	30
03/05/18	10:00 p	22.9	23.0	22.9	93	21.7	4.8	NE	2.41	14.5	NE	22.9	24.4	24.4	1034.3	0.00	0.0	0.000	0.095	23.9	80	20.3	25.3	16.05	1.1856	700	1	100.0	30
03/05/18	10:30 p	23.0	23.0	22.9	93	21.8	6.4	NE	3.22	16.1	ENE	23.0	24.5	24.5	1034.0	0.00	0.0	0.000	0.097	23.8	82	20.5	25.2	16.85	1.1854	698	1	100.0	30
03/05/18	11:00 p	22.8	23.0	22.8	93	21.6	6.4	NE	3.22	17.7	NE	22.8	24.3	24.3	1033.5	0.00	0.0	0.000	0.094	23.7	82	20.4	25.1	16.85	1.1855	700	1	100.0	30
03/05/18	11:30 p	22.8	22.9	22.8	93	21.6	8.0	NE	4.02	17.7	ENE	22.8	24.3	24.3	1033.2	0.00	0.0	0.000	0.094	23.6	82	20.3	24.8	16.85	1.1858	702	1	100.0	30
03/06/18	12:00 a	22.7	22.8	22.7	94	21.7	6.4	ENE	3.22	16.1	NE	22.7	24.2	24.2	1033.1	0.00	0.0	0.000	0.091	23.4	82	20.2	24.7	16.85	1.1863	702	1	100.0	30
03/06/18	12:30 a	22.8	22.8	22.7	93	21.6	6.4	ENE	3.22	17.7	NE	22.8	24.3	24.3	1032.7	0.00	0.0	0.000	0.093	23.4	83	20.3	24.6	17.25	1.1858	699	1	100.0	30
