		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
01/17/18	11:30 a	22.7	22.7	22.4	96	22.1	0.0	ESE	0.00	4.8	ESE	22.7	24.4	24.4	1033.3	0.00	0.0	0.000	0.091	24.8	71	19.2	25.9	13.18	1.1826	701	1	100.0	30
01/17/18	12:00 p	22.9	22.9	22.7	97	22.4	0.0	NNE	0.00	4.8	NNE	22.9	24.6	24.6	1033.7	0.00	0.0	0.000	0.095	24.7	72	19.3	25.9	13.46	1.1834	701	1	100.0	30
01/17/18	12:30 p	23.0	23.0	22.9	97	22.5	0.0	---	0.00	0.0	---	23.0	24.8	24.8	1033.6	0.00	0.0	0.000	0.097	24.7	73	19.5	25.9	13.72	1.1831	701	1	100.0	30
01/17/18	1:00 p	23.1	23.1	23.0	97	22.6	0.0	---	0.00	0.0	---	23.1	24.9	24.9	1033.4	0.00	0.0	0.000	0.100	24.6	74	19.6	25.8	14.03	1.1832	701	1	100.0	30
01/17/18	1:30 p	23.2	23.2	23.1	97	22.7	0.0	---	0.00	0.0	---	23.2	24.9	24.9	1032.9	0.00	0.0	0.000	0.101	24.6	74	19.6	25.8	14.03	1.1827	701	1	100.0	30
01/17/18	2:00 p	23.3	23.3	23.2	97	22.8	0.0	---	0.00	0.0	---	23.3	25.1	25.1	1032.4	0.00	0.0	0.000	0.103	24.6	75	19.8	25.9	14.35	1.1817	699	1	100.0	30
01/17/18	2:30 p	23.8	23.8	23.3	96	23.1	4.8	ENE	2.41	16.1	ENE	23.8	25.8	25.8	1032.1	0.00	0.0	0.000	0.113	24.7	78	20.6	26.2	15.25	1.1796	701	1	100.0	30
01/17/18	3:00 p	23.9	23.9	23.7	95	23.0	6.4	ENE	3.22	17.7	NNE	23.9	25.9	25.9	1031.6	0.00	0.0	0.000	0.116	24.8	82	21.5	26.6	16.78	1.1766	700	1	100.0	30
01/17/18	3:30 p	23.9	24.0	23.9	95	23.1	9.7	ENE	4.83	22.5	ENE	23.9	26.0	26.0	1031.1	0.00	0.0	0.000	0.117	24.9	85	22.2	26.8	18.08	1.1746	701	1	100.0	30
01/17/18	4:00 p	24.0	24.1	23.9	94	23.0	11.3	ENE	5.63	27.4	ENE	24.0	26.1	26.1	1031.4	0.00	0.0	0.000	0.118	24.8	85	22.1	26.8	18.08	1.1753	701	1	100.0	30
01/17/18	4:30 p	24.1	24.1	23.9	93	22.9	12.9	ENE	6.44	27.4	ENE	23.8	26.1	25.8	1031.3	0.00	0.0	0.000	0.119	24.7	86	22.2	26.7	18.49	1.1755	701	1	100.0	30
01/17/18	5:00 p	23.9	24.1	23.9	93	22.7	12.9	ENE	6.44	22.5	ENE	23.6	25.9	25.6	1031.5	0.00	0.0	0.000	0.116	24.7	86	22.2	26.6	18.49	1.1761	701	1	100.0	30
01/17/18	5:30 p	23.9	23.9	23.8	93	22.7	11.3	ENE	5.63	24.1	ENE	23.9	25.9	25.9	1031.9	0.00	0.0	0.000	0.117	24.6	86	22.1	26.4	18.50	1.1771	702	1	100.0	30
01/17/18	7:30 p	27.3	27.7	26.2	81	23.8	12.9	ENE	6.44	24.1	NE	27.1	30.7	30.4	1032.3	0.00	0.0	0.000	0.187	28.9	73	23.6	33.3	13.57	1.1578	689	1	100.0	30
01/17/18	8:00 p	28.3	28.3	27.1	76	23.7	12.9	ENE	6.44	24.1	E	28.2	32.4	32.3	1031.9	0.00	0.0	0.000	0.208	29.4	72	23.8	34.1	13.25	1.1549	701	1	100.0	30
01/17/18	8:30 p	28.4	28.4	28.1	77	24.0	14.5	ENE	7.24	25.7	NE	27.9	32.8	32.3	1031.4	0.00	0.0	0.000	0.209	29.9	70	23.8	34.9	12.55	1.1524	701	1	100.0	30
01/17/18	9:00 p	28.3	28.4	28.1	75	23.4	12.9	ENE	6.44	27.4	ENE	28.1	32.1	31.9	1030.9	0.00	0.0	0.000	0.207	29.9	68	23.3	34.5	12.22	1.1528	700	1	100.0	30
01/17/18	9:30 p	28.2	28.4	28.2	77	23.8	11.3	ENE	5.63	22.5	ENE	28.2	32.3	32.3	1030.6	0.00	0.0	0.000	0.206	30.1	68	23.6	35.0	12.20	1.1512	699	1	100.0	30
01/17/18	10:00 p	28.1	28.3	27.9	78	23.9	9.7	ENE	4.83	19.3	NE	28.1	32.2	32.2	1030.3	0.00	0.0	0.000	0.204	30.2	68	23.6	35.1	12.20	1.1506	700	1	100.0	30
01/17/18	10:30 p	27.9	28.2	27.9	78	23.7	6.4	ENE	3.22	17.7	ENE	27.9	31.8	31.8	1030.4	0.00	0.0	0.000	0.200	30.1	68	23.5	34.9	12.21	1.1513	702	1	100.0	30
01/17/18	11:00 p	27.7	28.0	27.7	80	24.0	4.8	NE	2.41	11.3	E	27.7	31.5	31.5	1030.3	0.00	0.0	0.000	0.196	29.8	69	23.5	34.4	12.35	1.1523	701	1	100.0	30
01/17/18	11:30 p	27.8	27.9	27.7	80	24.1	1.6	NE	0.80	8.0	NNE	27.8	31.8	31.8	1030.2	0.00	0.0	0.000	0.198	29.8	69	23.5	34.4	12.35	1.1522	695	1	100.0	30
01/18/18	12:00 a	27.8	27.8	27.7	81	24.2	0.0	NE	0.00	4.8	NE	27.8	31.8	31.8	1030.2	0.00	0.0	0.000	0.197	29.7	69	23.4	34.2	12.35	1.1528	701	1	100.0	30
01/18/18	12:30 a	26.8	27.8	26.8	84	23.9	1.6	W	0.80	6.4	W	26.8	30.0	30.0	1030.3	0.00	0.0	0.000	0.177	29.4	69	23.1	33.5	12.35	1.1545	699	1	100.0	30
01/18/18	1:00 a	25.9	26.8	25.9	88	23.8	1.6	WSW	0.80	6.4	SW	25.9	28.8	28.8	1030.6	0.00	0.0	0.000	0.159	28.9	70	22.9	32.7	12.61	1.1572	701	1	100.0	30
01/18/18	1:30 a	25.2	25.9	25.2	89	23.3	0.0	WSW	0.00	4.8	WSW	25.2	27.6	27.6	1031.0	0.00	0.0	0.000	0.144	28.3	70	22.3	31.3	12.67	1.1608	700	1	100.0	30
01/18/18	2:00 a	24.9	25.2	24.8	93	23.7	0.0	WSW	0.00	3.2	WSW	24.9	27.2	27.2	1031.5	0.00	0.0	0.000	0.137	27.8	71	22.0	30.3	12.97	1.1641	700	1	100.0	30
01/18/18	2:30 a	24.6	24.9	24.6	94	23.6	0.0	WSW	0.00	3.2	WSW	24.6	26.9	26.9	1032.3	0.00	0.0	0.000	0.131	27.4	72	21.9	29.7	13.25	1.1668	700	1	100.0	30
01/18/18	3:00 a	24.5	24.7	24.4	95	23.6	0.0	W	0.00	3.2	W	24.5	26.7	26.7	1032.5	0.00	0.0	0.000	0.128	27.1	72	21.6	29.1	13.25	1.1690	702	1	100.0	30
01/18/18	3:30 a	24.3	24.5	24.3	95	23.5	0.0	W	0.00	1.6	W	24.3	26.5	26.5	1032.8	0.00	0.0	0.000	0.125	26.7	73	21.5	28.6	13.65	1.1707	700	1	100.0	30
01/18/18	4:00 a	24.3	24.3	24.2	96	23.6	0.0	---	0.00	0.0	---	24.3	26.5	26.5	1033.3	0.00	0.0	0.000	0.124	26.5	74	21.5	28.3	13.96	1.1722	700	1	100.0	30
01/18/18	4:30 a	24.3	24.3	24.3	96	23.6	0.0	ESE	0.00	4.8	W	24.3	26.5	26.5	1033.6	0.00	0.0	0.000	0.124	26.3	75	21.5	28.1	14.35	1.1733	701	1	100.0	30
01/18/18	5:00 a	24.7	24.7	24.3	91	23.1	3.2	E	1.61	14.5	E	24.7	26.8	26.8	1033.7	0.00	0.0	0.000	0.132	26.2	78	22.0	28.1	15.25	1.1730	699	1	100.0	30
01/18/18	5:30 a	24.8	24.8	24.4	92	23.4	6.4	E	3.22	20.9	E	24.8	27.0	27.0	1033.4	0.00	0.0	0.000	0.134	25.9	80	22.2	28.0	15.98	1.1731	701	1	100.0	30
01/18/18	6:00 a	24.7	24.9	24.7	91	23.2	9.7	E	4.83	22.5	E	24.7	26.8	26.8	1032.8	0.00	0.0	0.000	0.133	25.7	82	22.4	27.8	16.72	1.1729	699	1	100.0	30
01/18/18	6:30 a	24.8	24.8	24.7	89	22.9	11.3	E	5.63	25.7	E	24.8	26.9	26.9	1032.6	0.00	0.0	0.000	0.135	25.6	82	22.3	27.6	16.73	1.1736	701	1	100.0	30
01/18/18	7:00 a	24.7	24.8	24.7	89	22.8	9.7	ENE	4.83	20.9	ENE	24.7	26.8	26.8	1032.3	0.00	0.0	0.000	0.133	25.4	82	22.1	27.3	16.74	1.1743	701	1	100.0	30
01/18/18	7:30 a	24.7	24.8	24.7	89	22.7	6.4	ENE	3.22	25.7	NE	24.7	26.7	26.7	1032.8	0.00	0.0	0.000	0.132	25.3	81	21.8	27.1	16.40	1.1759	700	1	100.0	30
01/18/18	8:00 a	24.6	24.7	24.6	89	22.6	6.4	N	3.22	14.5	WSW	24.6	26.5	26.5	1033.3	0.00	0.0	0.000	0.130	25.2	81	21.7	27.1	16.40	1.1767	701	1	100.0	30
01/18/18	8:30 a	25.0	25.0	24.6	87	22.7	8.0	NE	4.02	20.9	NE	25.0	27.1	27.1	1033.1	0.00	0.0	0.000	0.139	25.1	82	21.8	26.9	16.76	1.1767	699	1	100.0	30
01/18/18	9:00 a	25.1	25.1	24.9	85	22.4	8.0	NE	4.02	20.9	NNE	25.1	27.1	27.1	1033.1	0.00	0.0	0.000	0.140	25.1	82	21.8	26.9	16.76	1.1768	701	1	100.0	30
01/18/18	9:30 a	24.8	25.1	24.8	86	22.3	8.0	ENE	4.02	19.3	NE	24.8	26.8	26.8	1033.5	0.00	0.0	0.000	0.135	25.1	81	21.6	26.8	16.41	1.1779	700	1	100.0	30
01/18/18	10:00 a	24.5	24.8	24.5	87	22.2	8.0	ENE	4.02	17.7	NE	24.5	26.4	26.4	1033.4	0.00	0.0	0.000	0.128	24.9	82	21.7	26.7	16.77	1.1781	700	1	100.0	30
01/18/18	10:30 a	24.1	24.5	24.0	89	22.1	8.0	ENE	4.02	17.7	NE	24.1	25.9	25.9	1033.5	0.20	0.0	0.000	0.119	24.8	82	21.5	26.6	16.78	1.1789	700	1	100.0	30
01/18/18	11:00 a	23.9	24.1	23.9	89	22.0	8.0	ENE	4.02	22.5	NE	23.9	25.7	25.7	1033.4	0.00	0.0	0.000	0.116	24.6	82	21.3	26.3	16.80	1.1800	698	1	100.0	30
01/18/18	11:30 a	23.7	23.9	23.7	89	21.8	6.4	ENE	3.22	16.1	ENE	23.7	25.4	25.4	1033.6	0.00	0.0	0.000	0.112	24.4	82	21.2	26.1	16.81	1.1812	702	1	100.0	30
01/18/18	12:00 p	23.8	23.8	23.7	90	22.0	9.7	ENE	4.83	20.9	ENE	23.8	25.6	25.6	1033.9	0.00	0.0	0.000	0.113	24.3	83	21.2	25.9	17.22	1.1822	701	1	100.0	30
01/18/18	12:30 p	23.7	23.8	23.6	90	21.9	11.3	ENE	5.63	20.9	NE	23.7	25.3	25.3	1034.3	0.00	0.0	0.000	0.111	24.2	84	21.3	25.8	17.72	1.1829	702	1	100.0	30
01/18/18	1:00 p	23.8	23.8	23.6	90	22.1	11.3	ENE	5.63	22.5	NE	23.8	25.7	25.7	1035.0	0.00	0.0	0.000	0.115	24.2	85	21.5	25.9	18.13	1.1833	699	1	100.0	30
01/18/18	1:30 p	24.1	24.1	23.8	90	22.3	9.7	ENE	4.83	20.9	NE	24.1	25.9	25.9	1035.1	0.00	0.0	0.000	0.119	24.3	85	21.6	26.1	18.12	1.1825	700	1	100.0	30
01/18/18	2:00 p	24.7	24.7	24.0	88	22.6	8.0	ENE	4.02	20.9	NE	24.7	26.7	26.7	1035.6	0.00	0.0	0.000	0.133	24.8	85	22.1	26.7	18.09	1.1805	701	1	100.0	30
01/18/18	2:30 p	25.2	25.2	24.7	86	22.7	9.7	ENE	4.83	25.7	ENE	25.2	27.4	27.4	1035.9	0.00	0.0	0.000	0.144	25.4	84	22.5	27.6	17.58	1.1774	698	1	100.0	30
01/18/18	3:00 p	25.1	25.4	25.1	87	22.7	9.7	ENE	4.83	29.0	NNE	25.1	27.2	27.2	1036.3	0.00	0.0	0.000	0.140	25.9	82	22.6	28.1	16.71	1.1760	700	1	100.0	30
01/18/18	3:30 p	25.3	25.3	25.0	84	22.4	9.7	ENE	4.83	24.1	ENE	25.3	27.4	27.4	1036.4	0.00	0.0	0.000	0.146	26.0	81	22.5	28.2	16.37	1.1759	703	1	100.0	30
01/18/18	4:00 p	25.5	25.5	25.3	84	22.6	9.7	ENE	4.83	20.9	E	25.5	27.7	27.7	1036.6	0.00	0.0	0.000	0.149	26.2	80	22.5	28.4	15.97	1.1752	698	1	100.0	30
01/18/18	4:30 p	25.7	25.8	25.4	82	22.4	9.7	ENE	4.83	20.9	NE	25.7	27.8	27.8	1036.7	0.00	0.0	0.000	0.154	26.4	79	22.5	28.6	15.56	1.1747	701	1	100.0	30
01/18/18	5:00 p	25.9	25.9	25.6	80	22.2	11.3	NE	5.63	24.1	NE	25.9	28.0	28.0	1036.7	0.00	0.0	0.000	0.159	26.3	77	22.0	28.3	14.95	1.1759	701	1	100.0	30
01/18/18	5:30 p	24.7	26.1	24.7	85	22.0	12.9	NE	6.44	25.7	NNE	24.4	26.6	26.3	1036.7	0.00	0.0	0.000	0.132	26.3	77	22.0	28.3	14.95	1.1759	701	1	100.0	30
01/18/18	6:00 p	24.4	24.7	24.2	90	22.6	6.4	NE	3.22	19.3	ENE	24.4	26.3	26.3	1036.2	0.40	4.8	0.000	0.126	26.2	77	21.9	28.1	14.95	1.1760	699	1	100.0	30
01/18/18	6:30 p	24.8	24.9	24.4	88	22.7	8.0	ENE	4.02	16.1	NE	24.8	26.9	26.9	1035.9	0.00	0.0	0.000	0.135	26.4	78	22.2	28.5	15.25	1.1743	701	1	100.0	30
01/18/18	7:00 p	24.6	24.8	24.4	89	22.7	6.4	E	3.22	16.1	ENE	24.6	26.6	26.6	1035.5	0.20	0.0	0.000	0.131	26.3	78	22.2	28.4	15.25	1.1741	702	1	100.0	30
01/18/18	7:30 p	25.4	25.5	24.6	85	22.7	6.4	ENE	3.22	14.5	NE	25.4	27.7	27.7	1034.8	0.00	0.0	0.000	0.148	26.7	78	22.6	29.1	15.25	1.1711	702	1	100.0	30
01/18/18	8:00 p	25.7	25.8	25.4	85	23.0	6.4	NE	3.22	16.1	E	25.7	28.1	28.1	1034.7	0.00	0.0	0.000	0.154	27.1	78	22.9	29.7	15.24	1.1690	700	1	100.0	30
01/18/18	8:30 p	25.7	25.7	25.7	86	23.2	6.4	ENE	3.22	14.5	NE	25.7	28.2	28.2	1034.3	0.00	0.0	0.000	0.154	27.0	78	22.8	29.6	15.24	1.1688	697	1	100.0	30
01/18/18	9:00 p	24.9	25.7	24.9	90	23.1	4.8	NE	2.41	14.5	ENE	24.9	27.1	27.1	1034.1	0.20	0.0	0.000	0.137	26.9	78	22.7	29.4	15.24	1.1692	702	1	100.0	30
01/18/18	9:30 p	21.8	24.9	21.8	93	20.7	14.5	NE	7.24	37.0	ENE	21.1	23.2	22.4	1035.0	3.80	24.6	0.000	0.073	25.8	76	21.2	27.4	14.65	1.1775	701	1	100.0	30
01/18/18	10:00 p	21.6	21.8	21.4	94	20.5	11.3	NE	5.63	32.2	NE	21.6	23.0	23.0	1034.7	11.60	51.4	0.000	0.067	24.4	78	20.3	25.9	15.25	1.1843	701	1	100.0	30
01/18/18	10:30 p	21.6	21.6	21.5	95	20.7	6.4	NE	3.22	16.1	NE	21.6	23.1	23.1	1034.1	0.80	12.0	0.000	0.067	23.8	79	20.0	25.2	15.65	1.1863	697	1	100.0	30
01/19/18	12:30 a	21.3	21.4	21.3	97	20.8	0.0	E	0.00	1.6	E	21.3	22.9	22.9	1035.9	0.00	0.0	0.000	0.061	22.5	81	19.1	23.4	16.50	1.1953	688	1	100.0	30
01/19/18	1:00 a	21.3	21.3	21.2	97	20.8	0.0	E	0.00	3.2	E	21.3	22.9	22.9	1036.2	0.00	0.0	0.000	0.061	22.4	82	19.2	23.3	16.85	1.1959	702	1	100.0	30
01/19/18	1:30 a	21.2	21.3	21.2	97	20.7	0.0	---	0.00	0.0	---	21.2	22.8	22.8	1036.0	0.00	0.0	0.000	0.060	22.3	82	19.1	23.2	16.85	1.1960	702	1	100.0	30
01/19/18	2:00 a	21.3	21.3	21.2	97	20.8	0.0	---	0.00	0.0	---	21.3	22.9	22.9	1036.1	0.00	0.0	0.000	0.061	22.2	82	19.0	23.1	16.85	1.1968	700	1	100.0	30
01/19/18	2:30 a	21.1	21.3	21.1	97	20.6	0.0	---	0.00	0.0	---	21.1	22.7	22.7	1036.1	0.00	0.0	0.000	0.057	22.2	83	19.1	23.1	17.25	1.1967	701	1	100.0	30
01/19/18	3:00 a	20.9	21.1	20.9	97	20.4	0.0	E	0.00	3.2	E	20.9	22.4	22.4	1035.9	0.00	0.0	0.000	0.053	22.0	83	19.0	22.9	17.25	1.1975	701	1	100.0	30
01/19/18	3:30 a	20.7	20.9	20.7	97	20.2	0.0	---	0.00	0.0	---	20.7	22.2	22.2	1035.7	0.00	0.0	0.000	0.050	21.9	83	18.9	22.8	17.25	1.1978	698	1	100.0	30
01/19/18	4:00 a	20.5	20.7	20.5	97	20.0	0.0	---	0.00	0.0	---	20.5	21.9	21.9	1035.4	0.00	0.0	0.000	0.045	21.7	83	18.7	22.6	17.25	1.1985	703	1	100.0	30
01/19/18	4:30 a	20.6	20.6	20.4	97	20.1	1.6	E	0.80	4.8	E	20.6	21.9	21.9	1035.1	0.00	0.0	0.000	0.046	21.6	83	18.5	22.4	17.25	1.1990	701	1	100.0	30
01/19/18	5:00 a	20.7	20.7	20.5	97	20.2	1.6	E	0.80	9.7	E	20.7	22.1	22.1	1034.8	0.00	0.0	0.000	0.049	21.6	83	18.5	22.4	17.25	1.1987	697	1	100.0	30
01/19/18	5:30 a	20.4	20.7	20.4	97	20.0	0.0	E	0.00	3.2	E	20.4	21.8	21.8	1034.9	0.00	0.0	0.000	0.044	21.4	83	18.4	22.3	17.25	1.1994	699	1	100.0	30
01/19/18	6:00 a	20.4	20.5	20.3	97	19.9	1.6	E	0.80	3.2	E	20.4	21.7	21.7	1035.1	0.00	0.0	0.000	0.043	21.3	84	18.5	22.2	17.57	1.1999	698	1	100.0	30
01/19/18	6:30 a	20.6	20.7	20.4	96	20.0	3.2	NE	1.61	9.7	NNE	20.6	21.9	21.9	1035.0	0.00	0.0	0.000	0.047	21.2	84	18.4	22.1	17.56	1.2004	700	1	100.0	30
01/19/18	7:00 a	20.7	20.8	20.6	96	20.1	4.8	NE	2.41	12.9	NNE	20.7	22.1	22.1	1035.0	0.00	0.0	0.000	0.050	21.2	84	18.4	21.9	17.55	1.2008	701	1	100.0	30
01/19/18	7:30 a	20.7	20.8	20.6	96	20.0	6.4	ENE	3.22	16.1	NE	20.7	22.1	22.1	1035.2	0.00	0.0	0.000	0.049	21.2	86	18.7	22.1	18.26	1.2004	703	1	100.0	30
01/19/18	8:00 a	20.6	20.7	20.5	96	19.9	3.2	ENE	1.61	9.7	NE	20.6	21.9	21.9	1035.2	0.00	0.0	0.000	0.046	21.2	85	18.5	22.0	17.95	1.2007	701	1	100.0	30
01/19/18	8:30 a	20.6	20.6	20.4	97	20.1	3.2	ENE	1.61	6.4	E	20.6	21.9	21.9	1035.4	0.00	0.0	0.000	0.046	21.1	85	18.4	21.9	17.96	1.2015	701	1	100.0	30
01/19/18	9:00 a	21.0	21.0	20.6	97	20.5	4.8	ENE	2.41	16.1	ENE	21.0	22.6	22.6	1035.3	0.20	0.0	0.000	0.056	21.1	87	18.9	22.1	18.85	1.2006	701	1	100.0	30
01/19/18	9:30 a	20.9	21.0	20.8	96	20.2	4.8	ENE	2.41	14.5	NE	20.9	22.3	22.3	1035.4	0.00	0.0	0.000	0.053	21.2	87	19.0	22.2	18.86	1.2000	700	1	100.0	30
01/19/18	10:00 a	20.9	20.9	20.8	97	20.5	4.8	E	2.41	12.9	E	20.9	22.5	22.5	1035.7	0.00	0.0	0.000	0.054	21.2	87	19.0	22.2	18.86	1.2003	700	1	100.0	30
01/19/18	11:30 a	31.7	31.9	31.6	58	22.4	3.2	WSW	1.61	8.0	S	31.7	36.0	36.0	1031.9	0.00	0.0	0.000	0.279	36.2	56	26.0	47.3	9.77	1.1250	692	1	100.0	30
01/19/18	12:00 p	32.0	32.1	31.7	60	23.3	1.6	WNW	0.80	6.4	SSE	32.0	37.1	37.1	1031.8	0.00	0.0	0.000	0.285	36.1	55	25.6	46.7	9.51	1.1259	702	1	100.0	30
01/19/18	12:30 p	31.4	32.0	31.4	62	23.3	3.2	WNW	1.61	11.3	WSW	31.4	36.2	36.2	1031.7	0.00	0.0	0.000	0.273	35.7	54	25.0	44.9	9.40	1.1287	700	1	100.0	30
01/19/18	1:00 p	30.5	31.4	30.5	66	23.4	4.8	SSE	2.41	11.3	S	30.5	35.4	35.4	1031.7	0.00	0.0	0.000	0.253	35.1	54	24.4	43.2	9.44	1.1320	700	1	100.0	30
01/19/18	1:30 p	29.6	30.5	29.6	69	23.3	6.4	S	3.22	16.1	S	29.6	33.9	33.9	1032.2	0.00	0.0	0.000	0.234	34.1	54	23.4	40.4	9.52	1.1385	700	1	100.0	30
01/19/18	2:00 p	28.6	29.6	28.6	73	23.3	6.4	S	3.22	14.5	SW	28.6	32.6	32.6	1032.8	0.00	0.0	0.000	0.214	32.9	56	22.9	38.2	9.93	1.1444	701	1	100.0	30
01/19/18	2:30 p	28.3	28.7	28.3	76	23.6	1.6	SSW	0.80	4.8	SW	28.3	32.3	32.3	1033.4	0.00	0.0	0.000	0.207	31.9	57	22.4	36.3	10.07	1.1497	700	1	100.0	30
01/19/18	3:00 p	27.6	28.3	27.5	78	23.4	3.2	SSE	1.61	16.1	SSE	27.6	30.8	30.8	1033.7	0.00	0.0	0.000	0.192	31.2	59	22.2	34.9	10.49	1.1533	702	1	100.0	30
01/19/18	3:30 p	26.8	27.6	26.8	80	23.1	6.4	SSE	3.22	14.5	SSE	26.8	29.5	29.5	1034.0	0.00	0.0	0.000	0.177	30.3	61	22.0	34.0	10.89	1.1573	698	1	100.0	30
01/19/18	4:00 p	26.3	26.8	26.3	82	23.0	6.4	SSE	3.22	14.5	SSE	26.3	28.7	28.7	1034.7	0.00	0.0	0.000	0.166	29.7	63	21.9	32.9	11.24	1.1608	701	1	100.0	30
01/19/18	4:30 p	25.9	26.3	25.8	84	23.0	4.8	SE	2.41	16.1	SSE	25.9	28.3	28.3	1034.6	0.00	0.0	0.000	0.157	29.0	64	21.5	31.8	11.47	1.1639	702	1	100.0	30
01/19/18	5:00 p	25.3	25.9	25.3	87	23.0	3.2	SE	1.61	12.9	SE	25.3	27.6	27.6	1034.7	0.00	0.0	0.000	0.146	28.5	65	21.3	30.9	11.68	1.1664	701	1	100.0	30
01/19/18	5:30 p	25.1	25.4	25.1	89	23.1	3.2	E	1.61	12.9	SSE	25.1	27.3	27.3	1035.1	0.00	0.0	0.000	0.140	28.0	66	21.1	30.1	11.90	1.1691	701	1	100.0	30
01/19/18	6:00 p	24.6	25.1	24.6	91	23.0	0.0	E	0.00	3.2	E	24.6	26.6	26.6	1035.2	0.00	0.0	0.000	0.130	27.6	67	20.9	29.5	12.12	1.1711	702	1	100.0	30
01/19/18	6:30 p	24.2	24.6	24.2	92	22.8	1.6	E	0.80	4.8	E	24.2	26.2	26.2	1035.5	0.00	0.0	0.000	0.123	27.2	68	20.7	28.8	12.33	1.1735	703	1	100.0	30
01/19/18	7:00 p	24.2	24.2	24.1	94	23.1	0.0	---	0.00	0.0	---	24.2	26.3	26.3	1035.1	0.00	0.0	0.000	0.122	26.9	69	20.7	28.4	12.53	1.1741	701	1	100.0	30
01/19/18	7:30 p	24.2	24.3	24.2	94	23.1	0.0	SW	0.00	4.8	SW	24.2	26.3	26.3	1034.8	0.00	0.0	0.000	0.122	26.7	70	20.7	28.2	12.85	1.1747	702	1	100.0	30
01/19/18	8:00 p	24.2	24.2	24.2	95	23.3	0.0	SW	0.00	3.2	SW	24.2	26.3	26.3	1034.6	0.00	0.0	0.000	0.122	26.4	71	20.8	27.9	13.07	1.1752	699	1	100.0	30
01/19/18	8:30 p	23.9	24.2	23.9	95	23.0	0.0	SW	0.00	3.2	SW	23.9	25.9	25.9	1034.2	0.00	0.0	0.000	0.116	26.2	71	20.5	27.6	13.08	1.1760	701	1	100.0	30
01/19/18	9:00 p	23.8	23.9	23.8	96	23.1	0.0	---	0.00	0.0	---	23.8	25.8	25.8	1034.4	0.00	0.0	0.000	0.113	26.1	72	20.6	27.4	13.32	1.1768	699	1	100.0	30
01/19/18	9:30 p	23.9	23.9	23.8	97	23.4	0.0	SW	0.00	4.8	SW	23.9	26.1	26.1	1034.0	0.00	0.0	0.000	0.117	25.9	73	20.7	27.3	13.68	1.1768	698	1	100.0	30
01/19/18	10:00 p	23.8	23.9	23.8	94	22.8	3.2	ENE	1.61	6.4	ENE	23.8	25.8	25.8	1033.7	0.00	0.0	0.000	0.115	25.7	74	20.7	27.1	13.99	1.1773	698	1	100.0	30
01/19/18	10:30 p	23.9	23.9	23.8	95	23.0	1.6	W	0.80	6.4	W	23.9	25.9	25.9	1033.9	0.00	0.0	0.000	0.116	25.6	75	20.8	27.0	14.35	1.1779	699	1	100.0	30
01/19/18	11:00 p	23.1	23.9	23.0	91	21.5	6.4	N	3.22	17.7	N	23.1	24.4	24.4	1034.3	0.00	0.0	0.000	0.098	25.3	77	21.0	26.8	14.95	1.1792	702	1	100.0	30
01/19/18	11:30 p	22.3	23.0	22.3	94	21.3	6.4	ENE	3.22	16.1	N	22.3	23.8	23.8	1034.1	0.20	0.0	0.000	0.082	24.8	77	20.5	26.3	14.95	1.1817	701	1	100.0	30
01/20/18	12:00 a	21.6	22.3	21.6	95	20.7	3.2	NNE	1.61	9.7	NNE	21.6	23.1	23.1	1034.4	4.80	49.2	0.000	0.067	24.3	76	19.8	25.7	14.65	1.1849	703	1	100.0	30
01/20/18	12:30 a	21.3	21.6	21.3	95	20.5	3.2	ENE	1.61	8.0	ENE	21.3	22.8	22.8	1034.9	0.40	3.0	0.000	0.063	24.0	76	19.5	25.2	14.65	1.1874	698	1	100.0	30
01/20/18	1:00 a	21.4	21.5	21.3	96	20.8	3.2	E	1.61	9.7	E	21.4	23.0	23.0	1035.2	0.40	3.0	0.000	0.065	23.7	76	19.2	24.8	14.66	1.1896	701	1	100.0	30
01/20/18	1:30 a	21.7	21.7	21.4	96	21.0	8.0	ENE	4.02	16.1	E	21.7	23.3	23.3	1035.6	0.00	0.0	0.000	0.069	23.3	80	19.6	24.4	16.07	1.1909	700	1	100.0	30
01/20/18	2:00 a	21.7	21.7	21.7	95	20.8	4.8	ENE	2.41	17.7	NE	21.7	23.2	23.2	1035.8	0.20	0.0	0.000	0.069	23.2	81	19.7	24.3	16.48	1.1914	699	1	100.0	30
01/20/18	2:30 a	21.7	21.7	21.6	95	20.9	0.0	---	0.00	0.0	---	21.7	23.2	23.2	1036.2	0.00	0.0	0.000	0.071	23.1	80	19.4	24.1	16.08	1.1928	697	1	100.0	30
01/20/18	3:00 a	21.9	21.9	21.7	95	21.1	0.0	---	0.00	0.0	---	21.9	23.5	23.5	1036.4	0.00	0.0	0.000	0.075	23.1	81	19.7	24.2	16.48	1.1924	699	1	100.0	30
